input1,input2,output
2371,3153,2684
3153,2684,3668
2684,3668,2192
3668,2192,5715
2192,5715,3735
5715,3735,3019
3735,3019,4999
3019,4999,4093
4999,4093,6755
4093,6755,4551
6755,4551,5226
4551,5226,11877
5226,11877,7526
11877,7526,5368
7526,5368,4171
5368,4171,2941
4171,2941,1867
2941,1867,1666
1867,1666,581
1666,581,749
581,749,268
749,268,525
268,525,424
525,424,928
424,928,1824
928,1824,1689
1824,1689,592
1689,592,537
592,537,201
537,201,503
201,503,223
503,223,167
223,167,0
167,0,89
0,89,715
89,715,1532
715,1532,928
1532,928,1442
928,1442,2538
1442,2538,1688
2538,1688,1006
1688,1006,2371
1006,2371,7034
2371,7034,7571
7034,7571,7090
7571,7090,6665
7090,6665,6453
6665,6453,5782
6453,5782,2303
5782,2303,3802
2303,3802,8936
3802,8936,2639
8936,2639,2829
2639,2829,6095
2829,6095,7873
6095,7873,10043
7873,10043,939
10043,939,2281
939,2281,5882
2281,5882,9249
5882,9249,8007
9249,8007,6386
8007,6386,7012
6386,7012,3500
7012,3500,4540
3500,4540,7582
4540,7582,7694
7582,7694,7314
7694,7314,6095
7314,6095,5838
6095,5838,4943
5838,4943,5088
4943,5088,4619
5088,4619,5435
4619,5435,6285
5435,6285,6520
6285,6520,4115
6520,4115,2124
4115,2124,905
2124,905,1576
905,1576,2035
1576,2035,1666
2035,1666,1666
1666,1666,2460
1666,2460,2337
2460,2337,5849
2337,5849,3008
5849,3008,2807
3008,2807,3601
2807,3601,4026
3601,4026,2516
4026,2516,1856
2516,1856,2393
1856,2393,2080
2393,2080,1923
2080,1923,3903
1923,3903,4026
3903,4026,3120
4026,3120,1778
3120,1778,2013
1778,2013,3388
2013,3388,1733
3388,1733,2180
1733,2180,2315
2180,2315,145
2315,145,2158
145,2158,6408
2158,6408,3254
6408,3254,4954
3254,4954,3534
4954,3534,1465
3534,1465,984
1465,984,525
984,525,0
525,0,44
0,44,156
44,156,156
156,156,346
156,346,2359
346,2359,2180
2359,2180,1398
2180,1398,1308
1398,1308,603
1308,603,1174
603,1174,1632
1174,1632,212
1632,212,2930
212,2930,3679
2930,3679,2784
3679,2784,1711
2784,1711,1946
1711,1946,1263
1946,1263,1599
1263,1599,2549
1599,2549,2180
2549,2180,1219
2180,1219,324
1219,324,123
324,123,0
123,0,0
0,0,0
0,0,358
0,358,973
358,973,2069
973,2069,1175
2069,1175,1140
1175,1140,1733
1140,1733,1118
1733,1118,1230
1118,1230,503
1230,503,861
503,861,1230
861,1230,1084
1230,1084,682
1084,682,1577
682,1577,1632
1577,1632,2798
1632,2798,1745
2798,1745,2812
1745,2812,3188
2812,3188,3708
3188,3708,4507
3708,4507,3120
4507,3120,3824
3120,3824,4649
3824,4649,3713
4649,3713,5167
3713,5167,5345
5167,5345,5647
5345,5647,3992
5647,3992,4115
3992,4115,3187
4115,3187,2303
3187,2303,2404
2303,2404,3567
2404,3567,3165
3567,3165,2359
3165,2359,3097
2359,3097,6732
3097,6732,8063
6732,8063,6475
8063,6475,4551
6475,4551,7582
4551,7582,7716
7582,7716,11430
7716,11430,4138
11430,4138,5994
4138,5994,6799
5994,6799,5770
6799,5770,7526
5770,7526,9897
7526,9897,2214
9897,2214,3690
2214,3690,3545
3690,3545,3802
3545,3802,3992
3802,3992,4652
3992,4652,7638
4652,7638,9707
7638,9707,9707
9707,9707,7414
9707,7414,6755
7414,6755,9349
6755,9349,7157
9349,7157,9797
7157,9797,14157
9797,14157,9539
14157,9539,8936
9539,8936,10812
8936,10812,9207
10812,9207,11784
9207,11784,7873
11784,7873,6207
7873,6207,3444
6207,3444,1196
3444,1196,4048
1196,4048,4037
4048,4037,9741
4037,9741,4440
9741,4440,4965
4440,4965,8432
4965,8432,5592
8432,5592,4988
5592,4988,8772
4988,8772,13845
8772,13845,7974
13845,7974,6878
7974,6878,8443
6878,8443,7750
8443,7750,7817
7750,7817,3388
7817,3388,4350
3388,4350,4999
4350,4999,5748
4999,5748,5245
5748,5245,3042
5245,3042,5536
3042,5536,4943
5536,4943,771
4943,771,5893
771,5893,8343
5893,8343,7381
8343,7381,6822
7381,6822,5838
6822,5838,11351
5838,11351,11005
11351,11005,9372
11005,9372,6330
9372,6330,11129
6330,11129,11774
11129,11774,9460
11774,9460,11475
9460,11475,5961
11475,5961,9059
5961,9059,11743
9059,11743,6866
11743,6866,3836
6866,3836,7113
3836,7113,7515
7113,7515,7571
7515,7571,7672
7571,7672,5759
7672,5759,4764
5759,4764,4809
4764,4809,6900
4809,6900,4663
6900,4663,6039
4663,6039,20052
6039,20052,22032
20052,22032,15791
22032,15791,12447
15791,12447,14103
12447,14103,23016
14103,23016,21037
23016,21037,20120
21037,20120,22110
20120,22110,23374
22110,23374,24940
23374,24940,12000
24940,12000,9976
12000,9976,18073
9976,18073,15523
18073,15523,12302
15523,12302,11474
12302,11474,14013
11474,14013,6632
14013,6632,9841
6632,9841,7426
9841,7426,6251
7426,6251,7414
6251,7414,11418
7414,11418,15657
11418,15657,13968
15657,13968,11206
13968,11206,9595
11206,9595,9327
9595,9327,6542
9327,6542,6576
6542,6576,7168
6576,7168,12458
7168,12458,6665
12458,6665,9260
6665,9260,5010
9260,5010,7895
5010,7895,6557
7895,6557,5200
6557,5200,3131
5200,3131,1878
3131,1878,3668
1878,3668,4495
3668,4495,4865
4495,4865,4730
4865,4730,4395
4730,4395,3824
4395,3824,3288
3824,3288,2169
3288,2169,2337
2169,2337,2415
2337,2415,2471
2415,2471,1588
2471,1588,1968
1588,1968,726
1968,726,190
726,190,581
190,581,413
581,413,1767
413,1767,1420
1767,1420,3243
1420,3243,4216
3243,4216,2270
4216,2270,279
2270,279,592
279,592,2158
592,2158,2192
2158,2192,1420
2192,1420,1867
1420,1867,0
1867,0,1621
0,1621,1621
1621,1621,2326
1621,2326,2203
2326,2203,1946
2203,1946,3209
1946,3209,2930
3209,2930,2728
2930,2728,2594
2728,2594,4641
2594,4641,2829
4641,2829,5077
2829,5077,838
5077,838,0
838,0,0
0,0,2952
0,2952,4954
2952,4954,6151
4954,6151,6028
6151,6028,5804
6028,5804,6296
5804,6296,7482
6296,7482,6945
7482,6945,8197
6945,8197,4585
8197,4585,3557
4585,3557,2919
3557,2919,4630
2919,4630,5748
4630,5748,5379
5748,5379,3500
5379,3500,5401
3500,5401,6509
5401,6509,5245
6509,5245,5267
5245,5267,5446
5267,5446,5144
5446,5144,3556
5144,3556,3008
3556,3008,3310
3008,3310,4328
3310,4328,5032
4328,5032,5413
5032,5413,5077
5413,5077,5278
5077,5278,6699
5278,6699,3332
6699,3332,4742
3332,4742,2303
4742,2303,3947
2303,3947,3388
3947,3388,5088
3388,5088,3813
5088,3813,4026
3813,4026,3131
4026,3131,3836
3131,3836,2762
3836,2762,1386
2762,1386,1028
1386,1028,1107
1028,1107,1476
1107,1476,1129
1476,1129,2751
1129,2751,2538
2751,2538,3109
2538,3109,2505
3109,2505,2192
2505,2192,1420
2192,1420,1230
1420,1230,2046
1230,2046,2818
2046,2818,4059
2818,4059,5703
4059,5703,6072
5703,6072,4115
6072,4115,4842
4115,4842,2919
4842,2919,1901
2919,1901,5547
1901,5547,3746
5547,3746,4831
3746,4831,3254
4831,3254,3679
3254,3679,5323
3679,5323,7470
5323,7470,6374
7470,6374,4831
6374,4831,7012
4831,7012,2829
7012,2829,2359
2829,2359,2963
2359,2963,3612
2963,3612,3198
3612,3198,5088
3198,5088,4697
5088,4697,5211
4697,5211,6643
5211,6643,5871
6643,5871,7705
5871,7705,8533
7705,8533,7918
8533,7918,6307
7918,6307,30442
6307,30442,27445
30442,27445,24481
27445,24481,20421
24481,20421,17022
20421,17022,17368
17022,17368,18543
17368,18543,18341
18543,18341,18229
18341,18229,20388
18229,20388,23150
20388,23150,18688
23150,18688,19001
18688,19001,17122
19001,17122,18587
17122,18587,15299
18587,15299,11664
15299,11664,13107
11664,13107,11720
13107,11720,7291
11720,7291,6912
7291,6912,7426
6912,7426,8164
7426,8164,9595
8164,9595,9797
9595,9797,9618
9797,9618,8544
9618,8544,9607
8544,9607,11284
9607,11284,13655
11284,13655,14941
13655,14941,17502
14941,17502,23933
17502,23933,29592
23933,29592,31080
29592,31080,26002
31080,26002,19419
26002,19419,22289
19419,22289,24537
22289,24537,26617
24537,26617,25465
26617,25465,24045
25465,24045,17368
24045,17368,13902
17368,13902,7605
13902,7605,10501
7605,10501,12548
10501,12548,9003
12548,9003,16887
9003,16887,19169
16887,19169,20019
19169,20019,15512
20019,15512,18654
15512,18654,11922
18654,11922,15814
11922,15814,18722
15814,18722,25689
18722,25689,13622
25689,13622,15143
13622,15143,13185
15143,13185,17681
13185,17681,19314
17681,19314,25264
19314,25264,23553
25264,23553,21193
23553,21193,18816
21193,18816,20097
18816,20097,17178
20097,17178,16149
17178,16149,16887
16149,16887,21439
16887,21439,20287
21439,20287,24660
20287,24660,27691
24660,27691,25700
27691,25700,33965
25700,33965,30386
33965,30386,29457
30386,29457,40374
29457,40374,37488
40374,37488,33865
37488,33865,31069
33865,31069,27579
31069,27579,23833
27579,23833,22770
23833,22770,26416
22770,26416,19337
26416,19337,20634
19337,20634,17816
20634,17816,24526
17816,24526,23195
24526,23195,24582
23195,24582,25231
24582,25231,21551
25231,21551,21283
21551,21283,22692
21283,22692,20164
22692,20164,21406
20164,21406,23039
21406,23039,21137
23039,21137,17145
21137,17145,15983
17145,15983,17558
15983,17558,16809
17558,16809,15411
16809,15411,18822
15411,18822,17346
18822,17346,17066
17346,17066,19035
17066,19035,20567
19035,20567,18297
20567,18297,14695
18297,14695,6520
14695,6520,2538
6520,2538,750
2538,750,7403
750,7403,3124
7403,3124,4272
3124,4272,2701
4272,2701,10230
2701,10230,3634
10230,3634,984
3634,984,603
984,603,928
603,928,402
928,402,279
402,279,335
279,335,1241
335,1241,738
1241,738,592
738,592,78
592,78,391
78,391,615
391,615,995
615,995,1219
995,1219,2695
1219,2695,1845
2695,1845,1230
1845,1230,1084
1230,1084,1521
1084,1521,1755
1521,1755,2069
1755,2069,2661
2069,2661,2203
2661,2203,1946
2203,1946,1979
1946,1979,1677
1979,1677,1778
1677,1778,4406
1778,4406,3769
4406,3769,3366
3769,3366,3276
3366,3276,2974
3276,2974,2561
2974,2561,3468
2561,3468,4295
3468,4295,4339
4295,4339,726
4339,726,6598
726,6598,9953
6598,9953,12671
9953,12671,11184
12671,11184,9092
11184,9092,10546
9092,10546,10546
10546,10546,8701
10546,8701,9797
8701,9797,11016
9797,11016,10401
11016,10401,8309
10401,8309,7459
8309,7459,9215
7459,9215,8868
9215,8868,6050
8868,6050,9159
6050,9159,10334
9159,10334,11743
10334,11743,7381
11743,7381,6453
7381,6453,5200
6453,5200,7045
5200,7045,6900
7045,6900,7672
6900,7672,10244
7672,10244,9148
10244,9148,8824
9148,8824,9215
8824,9215,7504
9215,7504,6822
7504,6822,6676
6822,6676,7582
6676,7582,3522
7582,3522,3086
3522,3086,3209
3086,3209,3075
3209,3075,2080
3075,2080,2046
2080,2046,2192
2046,2192,1588
2192,1588,2415
1588,2415,2639
2415,2639,1330
2639,1330,1230
1330,1230,1207
1230,1207,1867
1207,1867,2180
1867,2180,1610
2180,1610,1386
1610,1386,2426
1386,2426,1666
2426,1666,626
1666,626,794
626,794,1252
794,1252,1398
1252,1398,928
1398,928,1062
928,1062,1521
1062,1521,1330
1521,1330,2674
1330,2674,3401
2674,3401,2740
3401,2740,928
2740,928,1578
928,1578,1342
1578,1342,872
1342,872,782
872,782,257
782,257,917
257,917,559
917,559,637
559,637,649
637,649,3937
649,3937,3327
3937,3327,4607
3327,4607,3086
4607,3086,3451
3086,3451,3813
3451,3813,5088
3813,5088,7303
5088,7303,3601
7303,3601,1386
3601,1386,2438
1386,2438,1711
2438,1711,3310
1711,3310,2773
3310,2773,3903
2773,3903,2292
3903,2292,3109
2292,3109,2851
3109,2851,3042
2851,3042,4350
3042,4350,2147
4350,2147,2214
2147,2214,1800
2214,1800,2661
1800,2661,2818
2661,2818,2572
2818,2572,2706
2572,2706,2136
2706,2136,1878
2136,1878,2426
1878,2426,2885
2426,2885,2684
2885,2684,2841
2684,2841,3692
2841,3692,1779
3692,1779,2998
1779,2998,2214
2998,2214,2898
2214,2898,1878
2898,1878,1823
1878,1823,2426
1823,2426,2863
2426,2863,1241
2863,1241,1543
1241,1543,3427
1543,3427,3053
3427,3053,1901
3053,1901,1880
1901,1880,1398
1880,1398,2192
1398,2192,2259
2192,2259,2427
2259,2427,2242
2427,2242,4719
2242,4719,5237
4719,5237,4021
5237,4021,4642
4021,4642,4754
4642,4754,4722
4754,4722,4619
4722,4619,4807
4619,4807,4536
4807,4536,3042
4536,3042,2997
3042,2997,4350
2997,4350,4563
4350,4563,2930
4563,2930,2661
2930,2661,3467
2661,3467,4372
3467,4372,1297
4372,1297,4462
1297,4462,6542
4462,6542,4898
6542,4898,3858
4898,3858,4563
3858,4563,4775
4563,4775,4965
4775,4965,4440
4965,4440,4708
4440,4708,5088
4708,5088,4954
5088,4954,4518
4954,4518,4171
4518,4171,5222
4171,5222,5122
5222,5122,4842
5122,4842,5335
4842,5335,5324
5335,5324,7046
5324,7046,5502
7046,5502,7683
5502,7683,5167
7683,5167,4965
5167,4965,6095
4965,6095,5972
6095,5972,2628
5972,2628,2538
2628,2538,2497
2538,2497,2907
2497,2907,4272
2907,4272,3366
4272,3366,2270
3366,2270,2304
2270,2304,1330
2304,1330,2337
1330,2337,3847
2337,3847,2784
3847,2784,3411
2784,3411,2482
3411,2482,1800
2482,1800,2594
1800,2594,3254
2594,3254,4954
3254,4954,5502
4954,5502,4618
5502,4618,3232
4618,3232,2661
3232,2661,2774
2661,2774,2460
2774,2460,4440
2460,4440,4596
4440,4596,3690
4596,3690,2728
3690,2728,2505
2728,2505,1621
2505,1621,1811
1621,1811,1878
1811,1878,2326
1878,2326,1677
2326,1677,1856
1677,1856,1543
1856,1543,1923
1543,1923,2393
1923,2393,2013
2393,2013,2303
2013,2303,2941
2303,2941,3355
2941,3355,2796
3355,2796,2113
2796,2113,3645
2113,3645,2527
3645,2527,3153
2527,3153,3981
3153,3981,4474
3981,4474,2874
4474,2874,2013
2874,2013,2270
2013,2270,4026
2270,4026,4876
4026,4876,4048
4876,4048,5222
4048,5222,6195
5222,6195,7180
6195,7180,6643
7180,6643,6464
6643,6464,4171
6464,4171,4797
4171,4797,3791
4797,3791,3522
3791,3522,4194
3522,4194,6778
4194,6778,5670
6778,5670,6576
5670,6576,3769
6576,3769,5826
3769,5826,6978
5826,6978,5994
6978,5994,3880
5994,3880,1811
3880,1811,2728
1811,2728,2840
2728,2840,2180
2840,2180,2751
2180,2751,3019
2751,3019,4898
3019,4898,7728
4898,7728,4339
7728,4339,3019
4339,3019,7426
3019,7426,6173
7426,6173,4026
6173,4026,2460
4026,2460,2695
2460,2695,7247
2695,7247,6934
7247,6934,7515
6934,7515,4495
7515,4495,2728
4495,2728,2561
2728,2561,4272
2561,4272,6777
4272,6777,3064
6777,3064,3601
3064,3601,6822
3601,6822,6811
6822,6811,3724
6811,3724,4339
3724,4339,4909
4339,4909,6799
4909,6799,3713
6799,3713,4384
3713,4384,6934
4384,6934,8667
6934,8667,7459
8667,7459,5893
7459,5893,4596
5893,4596,7862
4596,7862,4842
7862,4842,3746
4842,3746,2706
3746,2706,4003
2706,4003,4786
4003,4786,3824
4786,3824,3522
3824,3522,4037
3522,4037,3321
4037,3321,2315
3321,2315,1644
2315,1644,2796
1644,2796,3377
2796,3377,3914
3377,3914,3914
3914,3914,3109
3914,3109,2505
3109,2505,2706
2505,2706,2684
2706,2684,2091
2684,2091,2740
2091,2740,3780
2740,3780,6240
3780,6240,6061
6240,6061,5692
6061,5692,6095
5692,6095,8891
6095,8891,8242
8891,8242,4428
8242,4428,3545
4428,3545,5435
3545,5435,7224
5435,7224,3545
7224,3545,2046
3545,2046,3086
2046,3086,2740
3086,2740,3109
2740,3109,961
3109,961,1666
961,1666,1084
1666,1084,1185
1084,1185,1532
1185,1532,1901
1532,1901,1934
1901,1934,1822
1934,1822,1722
1822,1722,1431
1722,1431,974
1431,974,1443
974,1443,2080
1443,2080,1946
2080,1946,2650
1946,2650,2415
2650,2415,2538
2415,2538,2672
2538,2672,2225
2672,2225,2650
2225,2650,2717
2650,2717,3824
2717,3824,2628
3824,2628,2505
2628,2505,2494
2505,2494,2292
2494,2292,2919
2292,2919,2907
2919,2907,2818
2907,2818,3433
2818,3433,2807
3433,2807,2371
2807,2371,1599
2371,1599,1610
1599,1610,2102
1610,2102,939
2102,939,1386
939,1386,1655
1386,1655,894
1655,894,2214
894,2214,2158
2214,2158,2192
2158,2192,3008
2192,3008,3288
3008,3288,3377
3288,3377,1565
3377,1565,2348
1565,2348,3444
2348,3444,5077
3444,5077,4876
5077,4876,5010
4876,5010,3545
5010,3545,7247
3545,7247,9539
7247,9539,4652
9539,4652,5032
4652,5032,6240
5032,6240,7034
6240,7034,7739
7034,7739,4361
7739,4361,5625
4361,5625,5558
5625,5558,5994
5558,5994,5730
5994,5730,6162
5730,6162,6374
6162,6374,7649
6374,7649,6978
7649,6978,4540
6978,4540,5759
4540,5759,5692
5759,5692,3097
5692,3097,2784
3097,2784,4339
2784,4339,5200
4339,5200,4842
5200,4842,4115
4842,4115,5782
4115,5782,5312
5782,5312,10501
5312,10501,11150
10501,11150,7448
11150,7448,5547
7448,5547,5021
5547,5021,6934
5021,6934,6755
6934,6755,7314
6755,7314,7885
7314,7885,7057
7885,7057,4674
7057,4674,5178
4674,5178,8701
5178,8701,11754
8701,11754,8477
11754,8477,7012
8477,7012,11284
7012,11284,11441
11284,11441,10703
11441,10703,7482
10703,7482,7806
7482,7806,8443
7806,8443,5144
8443,5144,3522
5144,3522,3679
3522,3679,3232
3679,3232,3288
3232,3288,2818
3288,2818,2124
2818,2124,1442
2124,1442,1755
1442,1755,1174
1755,1174,1498
1174,1498,290
1498,290,0
290,0,134
0,134,111
134,111,100
111,100,145
100,145,22
145,22,22
22,22,100
22,100,279
100,279,1398
279,1398,592
1398,592,1040
592,1040,1724
1040,1724,1241
1724,1241,2549
1241,2549,2516
2549,2516,1487
2516,1487,961
1487,961,917
961,917,1185
917,1185,603
1185,603,581
603,581,268
581,268,11
268,11,223
11,223,279
223,279,559
279,559,794
559,794,178
794,178,33
178,33,190
33,190,346
190,346,861
346,861,1319
861,1319,805
1319,805,581
805,581,480
581,480,626
480,626,525
626,525,760
525,760,626
760,626,917
626,917,1051
917,1051,1129
1051,1129,1431
1129,1431,1722
1431,1722,3064
1722,3064,1554
3064,1554,1532
1554,1532,1532
1532,1532,1912
1532,1912,1442
1912,1442,1185
1442,1185,1420
1185,1420,1621
1420,1621,1017
1621,1017,1129
1017,1129,1319
1129,1319,1096
1319,1096,1576
1096,1576,1420
1576,1420,984
1420,984,592
984,592,894
592,894,1274
894,1274,928
1274,928,1185
928,1185,648
1185,648,962
648,962,1263
962,1263,1476
1263,1476,1196
1476,1196,1355
1196,1355,1163
1355,1163,26931
1163,26931,28911
26931,28911,29167
28911,29167,27098
29167,27098,29883
27098,29883,31337
29883,31337,36806
31337,36806,39781
36806,39781,46290
39781,46290,31326
46290,31326,33965
31326,33965,32209
33965,32209,25555
32209,25555,30241
25555,30241,20075
30241,20075,31281
20075,31281,28306
31281,28306,19169
28306,19169,13443
19169,13443,15914
13443,15914,16440
15914,16440,16310
16440,16310,14897
16310,14897,12671
14897,12671,17145
12671,17145,15489
17145,15489,16138
15489,16138,14718
16138,14718,14505
14718,14505,16272
14505,16272,9730
16272,9730,10412
9730,10412,11519
10412,11519,12380
11519,12380,13197
12380,13197,8634
13197,8634,9349
8634,9349,10222
9349,10222,11172
10222,11172,12951
11172,12951,14449
12951,14449,12805
14449,12805,15053
12805,15053,12792
15053,12792,14349
12792,14349,15210
14349,15210,16641
15210,16641,17950
16641,17950,19885
17950,19885,25052
19885,25052,27691
25052,27691,35855
27691,35855,36840
35855,36840,43997
36840,43997,39132
43997,39132,36985
39132,36985,24123
36985,24123,30398
24123,30398,28440
30398,28440,22233
28440,22233,18990
22233,18990,19527
18990,19527,17260
19527,17260,11116
17260,11116,8578
11116,8578,9361
8578,9361,13778
9361,13778,12145
13778,12145,5401
12145,5401,6095
5401,6095,6263
6095,6263,10323
6263,10323,8566
10323,8566,1364
8566,1364,4350
1364,4350,2471
4350,2471,525
2471,525,67
525,67,626
67,626,872
626,872,782
872,782,503
782,503,671
503,671,536
671,536,424
536,424,738
424,738,2460
738,2460,2538
2460,2538,2796
2538,2796,2382
2796,2382,2863
2382,2863,3455
2863,3455,3467
3455,3467,2225
3467,2225,1118
2225,1118,1677
1118,1677,1923
1677,1923,2717
1923,2717,2706
2717,2706,2460
2706,2460,2650
2460,2650,2796
2650,2796,1174
2796,1174,2628
1174,2628,2449
2628,2449,1733
2449,1733,4719
1733,4719,0
4719,0,984
0,984,5994
984,5994,5770
5994,5770,7258
5770,7258,7940
7258,7940,5636
7940,5636,6766
5636,6766,6140
6766,6140,4395
6140,4395,2930
4395,2930,4786
2930,4786,7146
4786,7146,8723
7146,8723,8723
8723,8723,7437
8723,7437,7683
7437,7683,8287
7683,8287,5155
8287,5155,2706
5155,2706,2315
2706,2315,2516
2315,2516,2527
2516,2527,3019
2527,3019,4462
3019,4462,4048
4462,4048,3467
4048,3467,3198
3467,3198,3970
3198,3970,2415
3970,2415,1028
2415,1028,838
1028,838,1699
838,1699,1431
1699,1431,2035
1431,2035,2460
2035,2460,2057
2460,2057,1599
2057,1599,1342
1599,1342,2091
1342,2091,2371
2091,2371,2214
2371,2214,2158
2214,2158,2617
2158,2617,2617
2617,2617,3713
2617,3713,2371
3713,2371,2617
2371,2617,1957
2617,1957,1711
1957,1711,1129
1711,1129,2919
1129,2919,3802
2919,3802,3433
3802,3433,3053
3433,3053,2807
3053,2807,950
2807,950,1644
950,1644,1140
1644,1140,1163
1140,1163,1588
1163,1588,1934
1588,1934,2863
1934,2863,2583
2863,2583,1733
2583,1733,1286
1733,1286,3165
1286,3165,3634
3165,3634,984
3634,984,1129
984,1129,3836
1129,3836,6934
3836,6934,4205
6934,4205,3153
4205,3153,1867
3153,1867,2315
1867,2315,3702
2315,3702,5010
3702,5010,3567
5010,3567,2192
3567,2192,3165
2192,3165,2717
3165,2717,2885
2717,2885,2516
2885,2516,2661
2516,2661,2359
2661,2359,4015
2359,4015,5558
4015,5558,4574
5558,4574,3880
4574,3880,3310
3880,3310,2236
3310,2236,2225
2236,2225,2505
2225,2505,2460
2505,2460,2013
2460,2013,1923
2013,1923,1856
1923,1856,2147
1856,2147,1990
2147,1990,2102
1990,2102,2169
2102,2169,1845
2169,1845,1509
1845,1509,1308
1509,1308,2460
1308,2460,1957
2460,1957,2605
1957,2605,3489
2605,3489,3746
3489,3746,3209
3746,3209,2236
3209,2236,1655
2236,1655,1588
1655,1588,1453
1588,1453,1901
1453,1901,2840
1901,2840,2001
2840,2001,1890
2001,1890,1744
1890,1744,1140
1744,1140,1286
1140,1286,1342
1286,1342,1487
1342,1487,2415
1487,2415,2180
2415,2180,3232
2180,3232,2225
3232,2225,2247
2225,2247,4328
2247,4328,3187
4328,3187,2661
3187,2661,1711
2661,1711,2315
1711,2315,1443
2315,1443,2460
1443,2460,995
2460,995,1274
995,1274,738
1274,738,805
738,805,827
805,827,1006
827,1006,905
1006,905,939
905,939,1375
939,1375,1632
1375,1632,2046
1632,2046,1845
2046,1845,1398
1845,1398,1509
1398,1509,1644
1509,1644,1655
1644,1655,1375
1655,1375,973
1375,973,659
973,659,760
659,760,1017
760,1017,851
1017,851,1129
851,1129,908
1129,908,917
908,917,1084
917,1084,1084
1084,1084,1610
1084,1610,1487
1610,1487,1565
1487,1565,1510
1565,1510,2393
1510,2393,2061
2393,2061,1442
2061,1442,1455
1442,1455,1275
1455,1275,1633
1275,1633,4553
1633,4553,2102
4553,2102,1912
2102,1912,2605
1912,2605,4127
2605,4127,2549
4127,2549,1934
2549,1934,1644
1934,1644,3455
1644,3455,3120
3455,3120,2337
3120,2337,1185
2337,1185,1364
1185,1364,2685
1364,2685,2180
2685,2180,2796
2180,2796,1811
2796,1811,1409
1811,1409,1990
1409,1990,1621
1990,1621,1375
1621,1375,1532
1375,1532,1532
1532,1532,1353
1532,1353,1431
1353,1431,1230
1431,1230,637
1230,637,1006
637,1006,928
1006,928,1398
928,1398,973
1398,973,671
973,671,648
671,648,749
648,749,872
749,872,570
872,570,436
570,436,1252
436,1252,458
1252,458,313
458,313,22
313,22,223
22,223,257
223,257,615
257,615,3612
615,3612,2753
3612,2753,2753
2753,2753,5793
2753,5793,55
5793,55,0
55,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,603
0,603,4453
603,4453,5345
4453,5345,5659
5345,5659,4999
5659,4999,6441
4999,6441,5413
6441,5413,7493
5413,7493,5021
7493,5021,4887
5021,4887,3713
4887,3713,4585
3713,4585,7593
4585,7593,5334
7593,5334,2818
5334,2818,2863
2818,2863,3780
2863,3780,44
3780,44,961
44,961,3097
961,3097,8634
3097,8634,7683
8634,7683,8097
7683,8097,7862
8097,7862,8130
7862,8130,8153
8130,8153,8253
8153,8253,7951
8253,7951,8991
7951,8991,9439
8991,9439,9931
9439,9931,10367
9931,10367,8723
10367,8723,8354
8723,8354,8701
8354,8701,8432
8701,8432,8141
8432,8141,8309
8141,8309,8488
8309,8488,8488
8488,8488,8030
8488,8030,9338
8030,9338,7526
9338,7526,6117
7526,6117,6956
6117,6956,7560
6956,7560,6441
7560,6441,5905
6441,5905,5748
5905,5748,3288
5748,3288,1979
3288,1979,1800
1979,1800,2225
1800,2225,1644
2225,1644,2337
1644,2337,1353
2337,1353,2013
1353,2013,1711
2013,1711,1722
1711,1722,1711
1722,1711,1621
1711,1621,2270
1621,2270,2762
2270,2762,2292
2762,2292,1498
2292,1498,1599
1498,1599,1509
1599,1509,1442
1509,1442,1622
1442,1622,1453
1622,1453,1509
1453,1509,1286
1509,1286,1621
1286,1621,1476
1621,1476,1778
1476,1778,961
1778,961,1409
961,1409,2359
1409,2359,1867
2359,1867,2102
1867,2102,1990
2102,1990,1576
1990,1576,2069
1576,2069,2672
2069,2672,1811
2672,1811,2997
1811,2997,2359
2997,2359,1588
2359,1588,1621
1588,1621,1274
1621,1274,1163
1274,1163,123
1163,123,234
123,234,2337
234,2337,301
2337,301,2382
301,2382,6128
2382,6128,3422
6128,3422,3623
3422,3623,4551
3623,4551,4104
4551,4104,3769
4104,3769,3545
3769,3545,4249
3545,4249,3746
4249,3746,3086
3746,3086,3601
3086,3601,4205
3601,4205,2270
4205,2270,1174
2270,1174,2438
1174,2438,4820
2438,4820,3019
4820,3019,8980
3019,8980,1118
8980,1118,2046
1118,2046,4574
2046,4574,2639
4574,2639,2438
2639,2438,3366
2438,3366,4529
3366,4529,4920
4529,4920,4686
4920,4686,5972
4686,5972,6207
5972,6207,4742
6207,4742,5211
4742,5211,9752
5211,9752,8343
9752,8343,9043
8343,9043,8511
9043,8511,8891
8511,8891,8589
8891,8589,9472
8589,9472,6285
9472,6285,4440
6285,4440,4249
4440,4249,4495
4249,4495,4753
4495,4753,4663
4753,4663,5032
4663,5032,8086
5032,8086,8790
8086,8790,8678
8790,8678,5916
8678,5916,4719
5916,4719,5055
4719,5055,5099
5055,5099,5055
5099,5055,4652
5055,4652,5748
4652,5748,4909
5748,4909,5379
4909,5379,4764
5379,4764,4138
4764,4138,2326
4138,2326,3690
2326,3690,4361
3690,4361,5278
4361,5278,5949
5278,5949,6341
5949,6341,6620
6341,6620,10065
6620,10065,10870
10065,10870,14472
10870,14472,10580
14472,10580,5770
10580,5770,4482
5770,4482,6721
4482,6721,5770
6721,5770,7057
5770,7057,8857
7057,8857,8220
